host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,n_amenities,n_verifications,property_type_clean,host_years,neighbourhood_cleansed_freq,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Eixample,neighbourhood_group_cleansed_Gràcia,neighbourhood_group_cleansed_Horta-Guinardó,neighbourhood_group_cleansed_Les Corts,neighbourhood_group_cleansed_Nou Barris,neighbourhood_group_cleansed_Sant Andreu,neighbourhood_group_cleansed_Sant Martí,neighbourhood_group_cleansed_Sants-Montjuïc,neighbourhood_group_cleansed_Sarrià-Sant Gervasi
0.0,99.0,100.0,0.0,1.0,1.0,41.41748,2.16941,1.0,1.0,1.0,1.0,37.0,60,1125,0,107,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,33,2,Private room in rental unit,7.1068493150684935,0.007470376094796497,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.418289202124,2.169306488496276,1.0,1.0,1.0,1.0,32.0,60,1125,1,77,0,1,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,33,2,Private room in rental unit,7.1068493150684935,0.007470376094796497,0,1,0,0,0,1,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.372041,2.1407138,2.0,1.0,2.0,2.0,155.0,3,365,4,310,26,69,156,24180.0,4.92,4.92,4.88,4.81,4.88,4.62,4.65,1,2,4.76,39,2,Entire rental unit,8.706849315068494,0.004585265327150953,0,0,0,0,0,0,0,0,0,0,1,0
1.0,94.0,88.0,0.0,1.0,1.0,41.407378136604834,2.161983455535193,1.0,1.0,1.0,1.0,65.0,3,365,7,119,4,14,24,1560.0,5.0,5.0,5.0,5.0,4.75,5.0,5.0,0,2,0.93,5,1,Private room in rental unit,10.361643835616439,0.016383307573415766,0,1,0,0,1,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.41889375537161,2.168128139920567,1.0,1.0,1.0,1.0,36.0,60,1125,0,274,0,18,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,33,2,Private room in rental unit,7.1068493150684935,0.007470376094796497,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.41863145397491,2.169507479342284,1.0,1.0,1.0,1.0,36.0,60,1125,0,266,1,10,120,4320.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,244,1.0,33,2,Private room in rental unit,7.1068493150684935,0.007470376094796497,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.41717118043142,2.169373995340019,1.0,1.0,1.0,1.0,36.0,60,1125,0,288,0,32,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,32,2,Private room in rental unit,7.1068493150684935,0.007470376094796497,0,1,0,0,0,1,0,0,0,0,0,0
1.0,100.0,85.0,0.0,1.0,1.0,41.38053,2.17754,4.0,2.0,2.0,2.0,334.0,32,1125,30,356,1,108,64,21376.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,14,0.48,25,2,Entire rental unit,1.6794520547945206,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
1.0,100.0,85.0,0.0,1.0,1.0,41.38008,2.17757,4.0,1.0,2.0,2.0,120.0,32,1125,30,359,1,108,64,7680.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,14,0.55,26,2,Entire rental unit,1.6794520547945206,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
2.0,100.0,100.0,0.0,1.0,1.0,41.38057784294736,2.179105386353449,2.0,1.0,1.0,1.0,85.0,32,360,0,103,1,31,64,5440.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0.32,32,2,Entire rental unit,11.416438356164383,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.37545,2.13457,2.0,1.0,1.0,1.0,110.0,3,365,3,90,9,60,54,5940.0,4.89,4.78,4.78,5.0,4.89,4.78,4.33,1,3,3.65,38,2,Entire rental unit,11.30958904109589,0.018238021638330756,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,100.0,0.0,1.0,1.0,41.3980323,2.1762578,3.0,1.0,1.0,1.0,161.0,1,365,7,333,15,76,90,14490.0,4.6,4.4,4.87,4.73,4.8,4.93,4.27,1,14,3.24,9,3,Entire rental unit,9.876712328767123,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,99.0,79.0,0.0,1.0,0.0,41.37273040479058,2.16447414203802,7.0,2.0,3.0,6.0,236.0,1,1125,6,328,4,71,24,5664.0,4.5,5.0,5.0,5.0,4.25,5.0,4.75,0,216,0.74,29,3,Entire rental unit,12.936986301369863,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,99.0,79.0,0.0,1.0,0.0,41.374528475929885,2.162914904194473,7.0,2.0,3.0,6.0,119.0,1,1125,5,305,4,48,24,2856.0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,0,216,0.93,27,3,Entire rental unit,12.936986301369863,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,99.0,100.0,0.0,1.0,1.0,41.380143814038064,2.178916730079568,2.0,1.0,1.0,1.0,46.0,60,1125,3,196,0,81,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,34,2,Private room in rental unit,7.1068493150684935,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.380316170243205,2.1789377226464093,2.0,1.0,1.0,1.0,56.0,60,1125,15,350,0,93,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,33,2,Private room in rental unit,7.1068493150684935,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
2.0,59.0,45.0,0.0,1.0,1.0,41.399802,2.1639203,1.0,2.0,6.0,6.0,63.0,31,365,30,365,0,108,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,57,0.0,7,2,Private room in rental unit,1.9589041095890412,0.12447192168985059,0,1,0,1,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.38031426450157,2.177993637374034,1.0,1.0,1.0,1.0,40.0,32,334,1,259,0,2,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,34,2,Private room in rental unit,7.1068493150684935,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.38023185094501,2.179353168283095,2.0,1.0,1.0,1.0,46.0,60,1125,0,227,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,31,2,Private room in rental unit,7.1068493150684935,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.3809723485028,2.1774873208521277,2.0,1.0,1.0,1.0,48.0,60,1125,5,315,0,58,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,34,2,Private room in rental unit,7.1068493150684935,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42737767717394,2.1659717621820285,1.0,1.0,1.0,1.0,28.0,60,1125,1,289,0,33,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,27,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42602,2.16447,2.0,1.0,1.0,1.0,46.0,60,1125,0,267,1,11,120,5520.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,244,0.28,36,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42681223434988,2.164411478922372,2.0,1.0,1.0,1.0,40.0,60,1125,0,273,1,17,120,4800.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1,244,1.0,35,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.4258692208356,2.164317516032232,2.0,1.0,1.0,1.0,39.0,60,1125,0,226,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,35,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.4254,2.16443,1.0,1.0,1.0,1.0,32.0,60,1125,0,184,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,35,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42685938792059,2.1643621701068434,1.0,1.0,1.0,1.0,36.0,60,1125,0,335,0,79,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,35,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42572925878308,2.1665912769526567,1.0,1.0,1.0,1.0,28.0,60,1125,0,261,0,5,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,34,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42562,2.16623,1.0,1.0,1.0,1.0,28.0,60,1125,0,262,1,6,120,3360.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,1,244,0.28,34,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.3761565,2.1313492,4.0,1.0,2.0,3.0,144.0,1,365,8,340,27,84,162,23328.0,4.89,4.96,4.89,4.93,4.93,4.85,4.74,1,14,5.03,15,3,Entire rental unit,9.876712328767123,0.018238021638330756,0,0,0,0,0,0,0,0,0,0,1,0
0.0,95.0,98.0,0.0,1.0,1.0,41.4094864,2.1840074,5.0,2.0,2.0,2.0,229.0,1,365,2,78,5,71,30,6870.0,4.8,4.6,4.4,4.4,4.8,4.8,4.6,1,22,1.67,26,2,Entire rental unit,6.841095890410959,0.016383307573415766,0,0,0,0,0,0,0,0,0,1,0,0
1.0,100.0,67.0,0.0,1.0,1.0,41.37236980133981,2.1589460988578435,4.0,1.0,1.0,2.0,107.0,2,365,13,331,2,74,12,1284.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0.58,27,2,Other,0.7506849315068493,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
1.0,100.0,80.0,0.0,1.0,1.0,41.40823,2.16585,2.0,1.0,0.0,1.0,45.0,32,300,12,118,1,46,64,2880.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,0,3,1.0,19,2,Entire rental unit,10.991780821917809,0.016383307573415766,0,0,0,0,1,0,0,0,0,0,0,0
3.0,0.0,3.0,0.0,0.0,1.0,41.4370374,2.1822665,2.0,1.0,1.0,2.0,35.0,1,7,23,358,0,102,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,1,0.0,4,2,Private room in rental unit,0.6794520547945205,0.0019062339000515199,0,1,0,0,0,0,0,1,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.38140405321694,2.173393125106787,3.0,1.0,1.0,1.0,82.0,1,365,2,311,2,58,12,984.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.67,27,1,Other,1.1424657534246576,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,98.0,0.0,1.0,1.0,41.41366,2.15933,4.0,2.0,2.0,3.0,146.0,31,31,0,204,0,17,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,1,0.0,10,2,Entire rental unit,11.646575342465754,0.004379185986604843,0,0,0,0,1,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42537565444152,2.164301211878741,2.0,1.0,1.0,1.0,47.0,32,1125,0,226,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,30,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42535,2.16452,2.0,1.0,1.0,1.0,44.0,60,1125,0,274,0,18,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,31,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
2.0,59.0,45.0,0.0,1.0,1.0,41.399802,2.1639203,1.0,1.0,1.0,1.0,40.0,31,365,30,365,0,108,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,57,0.0,7,2,Private room in rental unit,1.9589041095890412,0.12447192168985059,0,1,0,1,0,0,0,0,0,0,0,0
0.0,98.0,100.0,0.0,1.0,0.0,41.396284,2.1639925,1.0,1.0,1.0,6.0,47.0,1,365,29,107,12,107,72,3384.0,4.42,4.27,4.18,4.45,4.36,4.82,4.18,1,10,2.12,26,1,Other,6.021917808219178,0.12447192168985059,0,0,1,1,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42601765029743,2.164615777645956,1.0,1.0,1.0,1.0,28.0,60,1125,3,284,0,28,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,32,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.42580600679568,2.16646728890722,1.0,1.0,1.0,1.0,32.0,60,1125,0,137,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,33,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
0.0,98.0,100.0,0.0,1.0,0.0,41.396284,2.1639925,1.0,1.0,1.0,10.0,45.0,1,365,19,97,15,97,90,4050.0,4.4,4.67,4.33,4.87,5.0,4.93,4.47,1,10,3.13,26,1,Other,6.021917808219178,0.12447192168985059,0,0,1,1,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.4273601639868,2.1645313969722064,1.0,1.0,1.0,1.0,28.0,60,1125,0,318,0,62,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,244,0.0,34,2,Other,7.1068493150684935,0.001648634724368882,0,1,0,0,0,1,0,0,0,0,0,0
2.0,59.0,45.0,0.0,1.0,1.0,41.3743484,2.160848,6.0,2.0,6.0,6.0,256.0,31,365,0,257,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,57,0.0,6,2,Entire rental unit,1.9589041095890412,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
1.0,90.0,79.0,0.0,0.0,0.0,41.38347393207564,2.172827529168951,5.0,1.0,2.0,3.0,90.0,32,332,0,268,0,11,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,6,0.0,8,2,Entire rental unit,0.8602739726027397,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,88.0,98.0,0.0,1.0,1.0,41.40601,2.16636,2.0,1.0,1.0,1.0,82.0,32,334,15,350,0,93,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,32,0.0,5,2,Entire rental unit,9.780821917808218,0.016383307573415766,0,0,0,0,1,0,0,0,0,0,0,0
0.0,94.0,95.0,0.0,1.0,1.0,41.3854,2.16378,2.0,1.0,1.0,1.0,60.0,32,365,0,125,2,0,128,7680.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,42,0.57,9,2,Other,6.424657534246576,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
3.0,38.0,76.0,0.0,0.0,1.0,41.38051,2.16322,3.0,1.0,1.0,1.0,35.0,31,365,13,151,0,13,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,10,0.0,8,2,Entire rental unit,1.632876712328767,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,76.0,1.0,1.0,1.0,41.39320172804199,2.192186526954174,5.0,2.0,3.0,4.0,122.0,32,365,28,269,0,107,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,24,0.0,49,3,Entire rental unit,12.104109589041096,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.39205,2.191,5.0,2.0,3.0,4.0,112.0,32,330,28,363,0,106,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,15,0.0,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
2.0,73.0,50.0,0.0,1.0,1.0,41.371449559640375,2.164513037350484,2.0,1.0,0.0,1.0,55.0,32,730,0,227,0,18,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,3,0.0,13,2,Entire rental unit,5.049315068493151,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,74.0,1.0,1.0,1.0,41.3931857,2.1920743,4.0,2.0,2.0,3.0,132.0,32,330,28,363,1,107,64,8448.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,15,1.0,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.39288789880644,2.191505671688847,2.0,1.0,1.0,1.0,83.0,32,330,25,360,1,104,64,5312.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,15,0.48,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.3931857,2.1920743,5.0,2.0,3.0,4.0,112.0,32,330,4,339,0,83,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,15,0.0,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.3931857,2.1920743,4.0,2.0,2.0,3.0,100.0,32,330,28,363,0,107,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,15,0.0,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.3931857,2.1920743,2.0,1.0,1.0,1.0,93.0,32,330,2,337,0,81,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,15,0.0,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.3931857,2.1920743,5.0,2.0,3.0,4.0,148.0,32,330,27,362,0,106,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,15,0.0,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.3931857,2.1920743,2.0,1.0,1.0,1.0,83.0,32,330,27,362,0,106,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,15,0.0,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,98.0,95.0,0.0,1.0,1.0,41.38228762832401,2.1724637632149784,2.0,1.0,1.0,1.0,114.0,2,90,5,23,28,8,168,19152.0,4.46,4.39,4.68,4.5,4.68,4.86,4.21,0,11,5.0,34,3,Private room in rental unit,1.0191780821917809,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
0.0,100.0,74.0,1.0,1.0,1.0,41.3931857,2.1920743,2.0,1.0,1.0,1.0,108.0,32,330,0,332,1,76,64,6912.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,15,0.61,14,2,Entire rental unit,2.2,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
2.0,59.0,45.0,0.0,1.0,1.0,41.3995774,2.1740448,1.0,1.0,1.0,1.0,37.0,31,365,30,365,0,108,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,57,0.0,12,2,Private room in rental unit,1.9589041095890412,0.02581143740340031,0,1,0,1,0,0,0,0,0,0,0,0
0.0,98.0,84.0,0.0,1.0,1.0,41.38599770826027,2.177656784659425,5.0,2.0,3.0,3.0,270.0,3,365,15,138,5,66,30,8100.0,4.8,4.8,5.0,4.4,5.0,5.0,4.8,0,3,0.89,31,2,Entire rental unit,0.7452054794520548,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.404198279576846,2.1810230080085327,1.0,1.0,1.0,1.0,22.0,31,270,15,304,0,47,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,35,0.0,21,1,Private room in rental unit,7.671232876712328,0.05677485832045338,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.403836622095966,2.1806622526476795,1.0,1.0,1.0,1.0,23.0,31,270,0,335,0,78,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,35,0.0,21,1,Private room in rental unit,7.671232876712328,0.05677485832045338,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.40399,2.1798,1.0,1.0,1.0,1.0,20.0,31,270,0,197,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,35,0.0,23,1,Private room in rental unit,7.671232876712328,0.05677485832045338,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.40590232990613,2.1803917723225736,1.0,1.0,1.0,1.0,23.0,31,270,5,340,1,83,62,1426.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,0,35,0.67,20,1,Private room in rental unit,7.671232876712328,0.05677485832045338,0,1,0,1,0,0,0,0,0,0,0,0
0.0,97.0,99.0,0.0,1.0,1.0,41.3868,2.1541,6.0,2.0,3.0,4.0,143.0,32,330,0,160,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,514,0.0,37,3,Entire rental unit,5.534246575342466,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,76.0,1.0,1.0,1.0,41.393191918757694,2.1921633929014206,4.0,2.0,2.0,3.0,117.0,32,365,16,351,1,95,64,7488.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,24,0.54,51,3,Entire rental unit,12.104109589041096,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
1.0,100.0,85.0,0.0,1.0,1.0,41.38049097215511,2.179503317227036,4.0,1.0,2.0,3.0,120.0,32,1125,30,359,1,108,64,7680.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,14,0.32,27,2,Entire rental unit,1.6794520547945206,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,97.0,99.0,0.0,1.0,1.0,41.39917,2.16191,5.0,2.0,3.0,3.0,163.0,32,330,0,153,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,514,0.0,34,3,Entire rental unit,5.534246575342466,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
2.0,59.0,45.0,0.0,1.0,1.0,41.37817,2.12725,4.0,2.0,3.0,3.0,80.0,31,365,0,274,0,17,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,57,0.0,26,2,Entire rental unit,1.9589041095890412,0.01056156620298815,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,98.0,0.0,0.0,1.0,41.39569702747384,2.199743691401679,5.0,1.0,2.0,2.0,120.0,31,365,30,365,0,108,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,1,0.0,6,2,Entire rental unit,0.6684931506849315,0.02514167954662545,0,0,0,0,0,0,0,0,0,1,0,0
0.0,98.0,98.0,0.0,1.0,1.0,41.40769753359416,2.1682776837103184,2.0,3.0,1.0,1.0,58.0,1,365,6,236,14,74,84,4872.0,4.29,4.36,4.43,4.43,4.36,4.57,4.29,0,17,2.71,25,2,Private room in rental unit,10.610958904109589,0.008191653786707883,0,1,0,0,0,1,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.39468021745064,2.170244144882433,3.0,2.0,1.0,2.0,73.0,1,365,17,352,21,95,126,9198.0,4.43,4.62,4.38,4.52,4.43,4.76,4.24,1,13,4.12,5,2,Private room in rental unit,1.9506849315068493,0.12447192168985059,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,97.0,0.0,1.0,1.0,41.382038227609385,2.189280755282283,5.0,1.0,2.0,3.0,173.0,3,365,3,14,4,14,24,4152.0,4.25,4.5,4.0,5.0,4.5,4.75,4.0,1,2,2.93,29,2,Entire rental unit,5.734246575342466,0.02622359608449253,0,0,0,0,0,0,0,0,0,0,0,0
1.0,98.0,70.0,0.0,1.0,1.0,41.39247047225604,2.156574154333079,1.0,2.0,1.0,1.0,40.0,33,360,0,106,0,0,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,426,0.0,14,2,Private room in rental unit,5.345205479452055,0.05368366821226172,0,1,0,1,0,0,0,0,0,0,0,0
0.0,97.0,99.0,0.0,1.0,1.0,41.38824030316845,2.1514204645215345,3.0,2.0,2.0,2.0,212.0,32,330,9,309,0,87,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,1,514,0.0,35,3,Entire rental unit,5.534246575342466,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,76.0,1.0,1.0,1.0,41.393193748661965,2.192160130688481,2.0,1.0,1.0,1.0,106.0,32,365,26,361,0,105,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,24,0.0,48,3,Entire rental unit,12.104109589041096,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,98.0,95.0,0.0,1.0,1.0,41.38077717261349,2.173367026977589,2.0,1.0,1.0,1.0,156.0,2,90,2,31,28,31,168,26208.0,4.5,4.54,4.64,4.57,4.61,4.61,4.32,0,11,5.28,34,3,Private room in rental unit,1.0191780821917809,0.07825862957238537,0,1,0,0,0,0,0,0,0,0,0,0
0.0,98.0,95.0,0.0,1.0,1.0,41.38194773358725,2.174115605614799,2.0,1.0,1.0,1.0,110.0,2,90,1,24,24,24,144,15840.0,4.71,4.63,4.83,4.79,4.79,4.92,4.5,0,11,5.29,36,3,Private room in rental unit,1.0191780821917809,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
0.0,92.0,100.0,0.0,1.0,1.0,41.3961701817701,2.1446098073355717,2.0,1.0,1.0,2.0,241.0,2,32,14,180,3,14,18,4338.0,4.67,4.67,4.67,4.67,5.0,4.67,3.67,1,60,0.58,21,2,Entire rental unit,14.052054794520547,0.030396702730551263,0,0,0,0,0,0,0,0,0,0,0,1
